"gene","average_expression","expression_prop"
"GALGAL-R10739",151692826329293,0.112467018469657
"GALGAL-R12733",134102938570572,0.24934036939314
"GALGAL-R16616",128249153357068,0.733179419525066
"GALGAL-R09194",115821419365383,0.264841688654354
"GALGAL-R08595",93652466483329.2,0.722955145118733
"GALGAL-R12761",85103256709464.7,0.283970976253298
"GALGAL-R04674",85084418775857,0.507585751978892
"GALGAL-R05541",67375812319593.5,0.187664907651715
"GALGAL-R02268",65155233576214.1,0.212071240105541
"GALGAL-R04086",60822840170746.1,0.0329815303430079
"GALGAL-R15773",58531613248220.8,0.218337730870712
"GALGAL-R00754",53072159424244,0.0141820580474934
"GALGAL-R00557",48312830626923.6,0.113456464379947
"GALGAL-R11228",46960604734585.8,0.0867414248021108
"GALGAL-R09951",45648200200879.2,0.0329815303430079
"GALGAL-R00147",44012890477820.3,0.231530343007916
"GALGAL-R14556",43046980572020.6,0.869722955145119
"GALGAL-R00226",38110803417056.8,0.253957783641161
"GALGAL-R01692",34888892158520.7,0.312005277044855
"GALGAL-R15766",30401781682000.7,0.095976253298153
"GALGAL-R11002",29545444482805.9,0.0488126649076517
"GALGAL-R04156",29428731619060.3,0.530343007915567
"GALGAL-R05032",28754847943948.4,0.592348284960422
"GALGAL-R07287",28172810516169.2,0.350263852242744
"GALGAL-R13354",27560307377732.7,0.247691292875989
"GALGAL-R16360",27468505625279.7,0.33509234828496
"GALGAL-R16746",25914628130766.5,0.966029023746702
"GALGAL-R01826",25744649361923.3,0.527704485488127
"GALGAL-R15445",24240320602559.4,0.464379947229551
"GALGAL-R09541",23284227954040.6,0.0461741424802111
"GALGAL-R10751",20701475107396.6,0.41589709762533
"GALGAL-R10801",19645219318106,0.319920844327177
"GALGAL-R12297",19628462580912.2,0.339050131926121
"GALGAL-R14619",18928650692924.3,0.557058047493404
"GALGAL-R15915",18621452107338.7,0.95811345646438
"GALGAL-R11369",17848942853740.8,0.192941952506596
"GALGAL-R07391",17695489578484,0.54254617414248
"GALGAL-R16741",14385227486523.4,0.0771767810026385
"GALGAL-R11522",14123459820766.3,0.598944591029024
"GALGAL-R12345",13168314182184.1,0.217678100263852
"GALGAL-R14587",12306263315075.1,0.949208443271768
"GALGAL-R09916",11875415733034.8,0.103232189973615
"GALGAL-R03581",11515765770923.4,0.976912928759894
"GALGAL-R17284",11100880276320.1,0.921174142480211
"GALGAL-R13998",10080302976683.9,0.327836411609499
"GALGAL-R00307",9454832138629.47,0.159630606860158
"GALGAL-R06527",9338110124960.11,0.861477572559367
"GALGAL-R16631",6860690574929.43,0.0900395778364116
"GALGAL-R08274",6855023605569.68,0.307058047493404
"GALGAL-R09298",6831820573810.89,0.183377308707124
"GALGAL-R01396",6700314892259.37,0.187335092348285
"GALGAL-R04163",6134710954138.18,0.264841688654354
"GALGAL-R16467",5825522100525.33,0.753957783641161
"GALGAL-R08877",5735384153669.78,0.700197889182058
"GALGAL-R15452",5185942363354.71,0.687335092348285
"GALGAL-R03500",5152027370132.36,0.0451846965699208
"GALGAL-R10627",5118321908657.65,0.0656332453825857
"GALGAL-R14743",4161109605855.43,0.484828496042216
"GALGAL-R02200",4135244444103.17,0.180738786279683
"GALGAL-R05666",3655280245524.88,0.890501319261214
"GALGAL-R00912",3289867821643.04,0.406992084432718
"GALGAL-R01976",3164783345836.7,0.360817941952507
"GALGAL-R10524",3127595878784.77,0.46042216358839
"GALGAL-R12339",3049866576519.27,0.913918205804749
"GALGAL-R13267",2562919918716.99,0.812994722955145
"GALGAL-R10721",2539052062568.24,0.174472295514512
"GALGAL-R10907",2517282219867.17,0.766490765171504
"GALGAL-R02955",2441898349388.99,0.853891820580475
"GALGAL-R14795",2225496488526.14,0.138852242744063
"GALGAL-R15801",1854927878349.81,0.168865435356201
"GALGAL-R12485",1808372144783.67,0.831134564643799
"GALGAL-R07235",1706978914815.18,0.0240765171503958
"GALGAL-R02403",1697711439277.92,0.0237467018469657
"GALGAL-R02971",1672834984695.5,0.16688654353562
"GALGAL-R05457",1614541883596.08,0.29188654353562
"GALGAL-R01147",1488837808663.39,0.570910290237467
"GALGAL-R11040",1474084642395.69,0.215699208443272
"GALGAL-R12341",1453881602883.89,0.545184696569921
"GALGAL-R05971",1451207046383.74,0.337730870712401
"GALGAL-R13407",1243175367904.85,0.117744063324538
"GALGAL-R15419",1192953807036.45,0.75197889182058
"GALGAL-R05679",1192382517529.89,0.198218997361478
"GALGAL-R10201",1158891909291.45,0.654353562005277
"GALGAL-R14847",1139219284963.51,0.0517810026385224
"GALGAL-R08942",1128469065736.65,0.0547493403693931
"GALGAL-R07257",1115223570605.88,0.62565963060686
"GALGAL-R04589",1002149015885.4,0.814643799472295
"GALGAL-R03722",877192067279.581,0.470976253298153
"GALGAL-R03665",845694294749.836,0.257255936675462
"GALGAL-R05357",829461428505.196,0.173812664907652
"GALGAL-R03918",779087667167.201,0.294525065963061
"GALGAL-R09174",775755164397.526,0.129947229551451
"GALGAL-R05849",724233462143.498,0.615435356200528
"GALGAL-R03634",709285408529.531,0.367414248021108
"GALGAL-R01969",614926442369.546,0.253298153034301
"GALGAL-R12900",614925093561.175,0.300131926121372
"GALGAL-R07600",614925079723.079,0.045844327176781
"GALGAL-R03725",614925079721.828,0.0158311345646438
"GALGAL-R10488",599682339772.36,0.099934036939314
"GALGAL-R16554",581119369302.18,0.0850923482849604
"GALGAL-R01965",563246760306.376,0.779353562005277
"GALGAL-R01353",559458129817.617,0.0379287598944591
"GALGAL-R16166",501208136531.27,0.776715039577836
"GALGAL-R03150",499536560053.19,0.00758575197889182
"GALGAL-R04665",437359282216.26,0.87532981530343
"GALGAL-R16350",424541135293.663,0.104221635883905
"GALGAL-R03329",411729327917.521,0.536279683377309
"GALGAL-R09068",396223847547.705,0.0821240105540897
"GALGAL-R00466",381968248670.548,0.243073878627968
"GALGAL-R04557",368642347765.906,0.661939313984169
"GALGAL-R02325",341257549743.751,0.536279683377309
"GALGAL-R15450",341182987988.201,0.798153034300792
"GALGAL-R00601",338171747762.215,0.435026385224274
"GALGAL-R02327",326006668809.415,0.590039577836412
"GALGAL-R10908",322924918908.31,0.753298153034301
"GALGAL-R07303",308495981513.476,0.24802110817942
"GALGAL-R08870",293887524972.029,0.193271767810026
"GALGAL-R06085",285589310698.451,0.886213720316623
"GALGAL-R12016",280774869293.964,0.744393139841689
"GALGAL-R00425",277028357802.011,0.49835092348285
"GALGAL-R08176",277001749119.48,0.263522427440633
"GALGAL-R04109",277000021777.636,0.105540897097625
"GALGAL-R10644",277000021749.413,0.0372691292875989
"GALGAL-R03891",273252989189.32,0.0798153034300792
"GALGAL-R16636",259024741364.512,0.803100263852243
"GALGAL-R05298",252759252937.133,0.554419525065963
"GALGAL-R15760",247607697567.624,0.312994722955145
"GALGAL-R02014",242897077091,0.149076517150396
"GALGAL-R12318",225334378457.462,0.713060686015831
"GALGAL-R00722",204559126472.99,0.28957783641161
"GALGAL-R02069",198659830363.811,0.659630606860158
"GALGAL-R08892",189514083387.744,0.300131926121372
"GALGAL-R08070",188423130660.553,0.156992084432718
"GALGAL-R04455",185612356789.044,0.826517150395778
"GALGAL-R12503",175260399715.165,0.0662928759894459
"GALGAL-R05468",171349378476.126,0.286939313984169
"GALGAL-R01005",164330741132.109,0.648416886543536
"GALGAL-R06524",162691148627.081,0.0131926121372032
"GALGAL-R14339",161635984254.012,0.162928759894459
"GALGAL-R12221",160206253717.407,0.37697889182058
"GALGAL-R14257",158706220067.735,0.0118733509234828
"GALGAL-R08043",150050403755.333,0.546833773087071
"GALGAL-R14648",144142277714.99,0.397097625329815
"GALGAL-R11278",143990168775.89,0.559036939313984
"GALGAL-R07711",139838597138.754,0.938984168865435
"GALGAL-R12886",138708488868.856,0.777374670184697
"GALGAL-R10049",136404568711.858,0.0257255936675462
"GALGAL-R07153",125714530311.268,0.33476253298153
"GALGAL-R14111",125688080304.867,0.235817941952507
"GALGAL-R11240",120789468971.681,0.397097625329815
"GALGAL-R05371",120533072276.736,0.508575197889182
"GALGAL-R09097",117755744529.978,0.16589709762533
"GALGAL-R09972",116062349551.688,0.242414248021108
"GALGAL-R08891",112951504411.952,0.0877308707124011
"GALGAL-R07139",111129094271.028,0.0145118733509235
"GALGAL-R00204",106709784986.513,0.647757255936675
"GALGAL-R08349",103513147940.635,0.308707124010554
"GALGAL-R02613",101702812587.703,0.776385224274406
"GALGAL-R14382",97479673445.8388,0.218007915567282
"GALGAL-R10819",97437138314.7968,0.0867414248021108
"GALGAL-R14403",97141632162.0574,0.627968337730871
"GALGAL-R10712",88451847782.6812,0.0465039577836412
"GALGAL-R03974",87642951264.4608,0.0478232189973615
"GALGAL-R16233",84475597464.6648,0.316622691292876
"GALGAL-R05606",83341130995.4766,0.441292875989446
"GALGAL-R13493",79958187796.2924,0.137862796833773
"GALGAL-R00496",78687788489.6001,0.049802110817942
"GALGAL-R06317",78013480020.8608,0.727572559366755
"GALGAL-R15374",77274432042.7687,0.774076517150396
"GALGAL-R06061",73251032998.9881,0.769129287598945
"GALGAL-R11954",70394016620.6154,0.227242744063325
"GALGAL-R14634",67630512156.0778,0.718007915567282
"GALGAL-R03840",61474700445.3952,0.162269129287599
"GALGAL-R11216",61430220927.5466,0.869393139841689
"GALGAL-R04140",58349801026.7143,0.0253957783641161
"GALGAL-R16066",51394945322.2159,0.397097625329815
"GALGAL-R08925",48527614655.825,0.0847625329815303
"GALGAL-R01786",47738138776.4357,0.569261213720317
"GALGAL-R00524",47574931584.1582,0.0527704485488127
"GALGAL-R13347",44121685042.6377,0.907321899736148
"GALGAL-R13396",42426901739.0072,0.201187335092348
"GALGAL-R07211",41281759485.396,0.288918205804749
"GALGAL-R03726",40447075545.8714,0.276055408970976
"GALGAL-R16843",40236539933.8063,0.804749340369393
"GALGAL-R11973",37690887199.44,0.298812664907652
"GALGAL-R08713",36769471712.4923,0.0224274406332454
"GALGAL-R15777",36560799247.6554,0.517810026385224
"GALGAL-R15348",36326068353.28,0.770118733509235
"GALGAL-R10496",35222402553.1925,0.577176781002638
"GALGAL-R12001",34961404556.0354,0.0596965699208443
"GALGAL-R11406",32908159199.602,0.906002638522427
"GALGAL-R07859",32647337660.5076,0.182387862796834
"GALGAL-R08820",32532021618.9408,0.659300791556728
"GALGAL-R08904",32356738355.9131,0.812335092348285
"GALGAL-R11049",32335171583.1766,0.176451187335092
"GALGAL-R12461",32004477362.3846,0.0735488126649076
"GALGAL-R01613",32004473522.8974,0.29122691292876
"GALGAL-R11150",27198396238.5311,0.344327176781003
"GALGAL-R10778",26038430063.1908,0.701517150395778
"GALGAL-R10307",25688549089.9733,0.0461741424802111
"GALGAL-R07290",25485932757.9074,0.620052770448549
"GALGAL-R03551",24387625282.7871,0.288258575197889
"GALGAL-R15800",22655873369.1013,0.105211081794195
"GALGAL-R13577",21928378088.5106,0.25164907651715
"GALGAL-R08407",21194553130.2992,0.110488126649077
"GALGAL-R12220",20937112823.7048,0.406002638522427
"GALGAL-R16396",20613967896.801,0.766490765171504
"GALGAL-R08983",20497528160.346,0.893139841688654
"GALGAL-R09455",19700167689.3325,0.693601583113456
"GALGAL-R05526",19629609068.6052,0.591029023746702
"GALGAL-R14080",19501049842.1988,0.317282321899736
"GALGAL-R05060",18470378715.758,0.146767810026385
"GALGAL-R01522",18273571106.6717,0.310026385224274
"GALGAL-R03403",18271199793.3166,0.12565963060686
"GALGAL-R16456",16773228845.6695,0.246042216358839
"GALGAL-R05339",16364757349.399,0.134234828496042
"GALGAL-R14969",15403952273.6396,0.529353562005277
"GALGAL-R08850",15341141871.125,0.860817941952507
"GALGAL-R04560",15104599136.103,0.786279683377309
"GALGAL-R01732",14811945691.4625,0.201187335092348
"GALGAL-R12633",14530846456.6616,0.761213720316623
"GALGAL-R08742",14526034368.0174,0.436015831134565
"GALGAL-R10468",14410049659.1094,0.843007915567282
"GALGAL-R14254",13432492797.5686,0.698218997361478
"GALGAL-R03209",12099645598.3077,0.20910290237467
"GALGAL-R06658",11160979765.4138,0.0247361477572559
"GALGAL-R11424",11102812691.66,0.777374670184697
"GALGAL-R00423",10893610599.9129,0.0481530343007916
"GALGAL-R10104",10486675625.9473,0.12434036939314
"GALGAL-R14496",10165640895.1125,0.741424802110818
"GALGAL-R01104",9985866385.40328,0.362137203166227
"GALGAL-R07001",9583111211.66562,0.949868073878628
"GALGAL-R07356",9298863843.93951,0.471965699208443
"GALGAL-R04211",9286278709.36707,0.558707124010554
"GALGAL-R08354",9153582313.34776,0.184366754617414
"GALGAL-R07226",8695232198.67471,0.104551451187335
"GALGAL-R12496",8613957114.37314,0.00131926121372032
"GALGAL-R12753",8606691660.95202,0.380936675461741
"GALGAL-R08400",7668472814.48247,0.0969656992084433
"GALGAL-R00988",7300661288.58035,0.735488126649076
"GALGAL-R15739",7291493678.69629,0.0428759894459103
"GALGAL-R06047",7278252974.63919,0.481860158311346
"GALGAL-R04080",7152068466.41236,0.100923482849604
"GALGAL-R01158",7142054546.53905,0.153034300791557
"GALGAL-R03694",6957486471.93519,0.0511213720316623
"GALGAL-R01578",6694712034.61306,0.894788918205805
"GALGAL-R08134",6675575876.93637,0.049802110817942
"GALGAL-R12283",6655550286.04453,0.0563984168865435
"GALGAL-R14751",6600208592.47915,0.196240105540897
"GALGAL-R11488",6585711135.91473,0.853562005277045
"GALGAL-R08261",6505837684.07948,0.551121372031662
"GALGAL-R16440",6317615804.31392,0.672823218997362
"GALGAL-R06043",6164263642.76681,0.636873350923483
"GALGAL-R09261",5611309644.16105,0.127968337730871
"GALGAL-R09953",5590579423.855,0.307058047493404
"GALGAL-R08963",5584488986.41588,0.255936675461741
"GALGAL-R05754",5535660558.61524,0.871042216358839
"GALGAL-R12479",5512012866.1373,0.197559366754617
"GALGAL-R10045",5090294097.74838,0.0745382585751979
"GALGAL-R12343",4913932721.48251,0.0989445910290237
"GALGAL-R05895",4862496818.20852,0.133905013192612
"GALGAL-R00266",4773120230.80451,0.477902374670185
"GALGAL-R10203",4755238974.23421,0.134564643799472
"GALGAL-R16164",4602676429.35565,0.395448548812665
"GALGAL-R13889",4597799838.04698,0.896767810026385
"GALGAL-R01541",4558331610.21755,0.050131926121372
"GALGAL-R13398",4505339841.96089,0.728891820580475
"GALGAL-R00537",4462296645.87074,0.935686015831135
"GALGAL-R10702",4187780324.16173,0.0636543535620053
"GALGAL-R02885",4158084882.06455,0.58212401055409
"GALGAL-R03637",4050082210.31725,0.651385224274406
"GALGAL-R01579",3980546851.48599,0.54221635883905
"GALGAL-R05097",3976309189.90671,0.482519788918206
"GALGAL-R14192",3939946661.51639,0.108509234828496
"GALGAL-R01593",3867081225.69081,0.397427440633245
"GALGAL-R05705",3648526586.79558,0.774076517150396
"GALGAL-R07310",3559326482.93535,0.404023746701847
"GALGAL-R02238",3533800302.91385,0.841688654353562
"GALGAL-R11882",3471497011.03967,0.505606860158311
"GALGAL-R05011",3463964134.19834,0.426121372031662
"GALGAL-R03758",3441452169.41474,0.302770448548813
"GALGAL-R15772",3363458183.79843,0.129617414248021
"GALGAL-R15923",3321863261.5427,0.272097625329815
"GALGAL-R08633",3287318590.4269,0.527704485488127
"GALGAL-R08124",3272735052.76367,0.340699208443272
"GALGAL-R10143",3225338661.84331,0.0920184696569921
"GALGAL-R12734",3188001550.97997,0.0854221635883905
"GALGAL-R05477",3058759339.13524,0.269788918205805
"GALGAL-R14755",3055030302.22157,0.00395778364116095
"GALGAL-R09470",3005986124.23877,0.213390501319261
"GALGAL-R03671",2948494611.11949,0.0296833773087071
"GALGAL-R12382",2937304324.86684,0.472955145118733
"GALGAL-R08845",2845850562.81525,0.881596306068602
"GALGAL-R00196",2782382641.43137,0.650065963060686
"GALGAL-R12564",2760202993.9675,0.0883905013192612
"GALGAL-R06744",2598041564.37152,0.70976253298153
"GALGAL-R07137",2488055306.20494,0.700527704485488
"GALGAL-R00216",2333156414.88578,0.312335092348285
"GALGAL-R12266",2309699733.84433,0.405013192612137
"GALGAL-R06749",2274575450.29442,0.0504617414248021
"GALGAL-R11384",2223702832.54372,0.340039577836412
"GALGAL-R02573",2200508754.85042,0.348944591029024
"GALGAL-R03842",2029138627.09656,0.0880606860158311
"GALGAL-R16167",2013885827.41104,0.456134564643799
"GALGAL-R10834",1996065686.24743,0.632915567282322
"GALGAL-R10674",1853401840.1335,0.549802110817942
"GALGAL-R05998",1796296840.80041,0.0300131926121372
"GALGAL-R02232",1779787341.75269,0.151385224274406
"GALGAL-R11046",1756879620.46663,0.016490765171504
"GALGAL-R05799",1744806409.58487,0.427110817941952
"GALGAL-R05520",1744785199.00266,0.099934036939314
"GALGAL-R12708",1738906072.75769,0.789248021108179
"GALGAL-R15465",1734834351.56152,0.00560686015831135
"GALGAL-R06702",1707771794.68014,0.193271767810026
"GALGAL-R16463",1638695035.97164,0.434696569920844
"GALGAL-R12096",1632933431.86626,0.0422163588390501
"GALGAL-R12045",1624630956.39234,0.205145118733509
"GALGAL-R04005",1619525277.36124,0.152044854881266
"GALGAL-R00380",1607286697.17122,0.0336411609498681
"GALGAL-R12019",1596019293.95555,0.280343007915567
"GALGAL-R14026",1577575323.49808,0.590039577836412
"GALGAL-R00406",1552844431.19175,0.111807387862797
"GALGAL-R13079",1542797876.59705,0.366424802110818
"GALGAL-R11305",1513311086.13685,0.382255936675462
"GALGAL-R03852",1472989697.86866,0.062664907651715
"GALGAL-R08085",1444747197.68322,0.896767810026385
"GALGAL-R15071",1363780593.54416,0.00395778364116095
"GALGAL-R00548",1344156609.68098,0.74835092348285
"GALGAL-R00825",1339512581.9787,0.426781002638522
"GALGAL-R00945",1333339049.20343,0.475923482849604
"GALGAL-R04400",1302977273.59261,0.148416886543536
"GALGAL-R11972",1245992652.2732,0.705474934036939
"GALGAL-R00913",1233580540.72884,0.0656332453825857
"GALGAL-R01590",1199882100.58369,0.336081794195251
"GALGAL-R07261",1184269942.41462,0.0860817941952507
"GALGAL-R12425",1147188960.26991,0.267150395778364
"GALGAL-R14475",1098983823.37444,0.469656992084433
"GALGAL-R03800",1094364522.96301,0.397097625329815
"GALGAL-R04592",1094308969.92341,0.474934036939314
"GALGAL-R08594",1088454848.77103,0.611807387862797
"GALGAL-R02819",1070174414.38758,0.730540897097625
"GALGAL-R05515",1051854410.00319,0.149736147757256
"GALGAL-R07210",993301975.686776,0.50131926121372
"GALGAL-R01911",984034709.319367,0.398087071240106
"GALGAL-R15792",982165835.090217,0.211411609498681
"GALGAL-R13995",981801979.180424,0.323548812664908
"GALGAL-R12948",981800737.057812,0.111477572559367
"GALGAL-R16139",976420787.519986,0.496042216358839
"GALGAL-R03648",922356650.425241,0.145118733509235
"GALGAL-R10491",918563062.144735,0.111807387862797
"GALGAL-R03633",903857978.781125,0.726253298153034
"GALGAL-R01991",903420381.262839,0.189973614775726
"GALGAL-R07705",807313236.081254,0.769788918205805
"GALGAL-R12588",791748269.463425,0.0986147757255937
"GALGAL-R03699",778610773.571074,0.218007915567282
"GALGAL-R07747",771266263.196749,0.727572559366755
"GALGAL-R12065",750466082.089553,0.0395778364116095
"GALGAL-R05882",737312681.234764,0.0418865435356201
"GALGAL-R01564",682200327.722717,0.763522427440633
"GALGAL-R12850",677083231.039468,0.324538258575198
"GALGAL-R14507",672855296.025357,0.851912928759894
"GALGAL-R06077",664871167.898639,0.50164907651715
"GALGAL-R08725",652100316.774793,0.454485488126649
"GALGAL-R00484",648293614.428016,0.711411609498681
"GALGAL-R05653",623389869.360743,0.154023746701847
"GALGAL-R10181",623290030.975493,0.180079155672823
"GALGAL-R03257",612691574.053863,0.0768469656992084
"GALGAL-R16448",600507838.402352,0.62401055408971
"GALGAL-R15717",584022818.392805,0.563654353562005
"GALGAL-R08679",580974255.503255,0.246372031662269
"GALGAL-R04157",561364420.478118,0.263522427440633
"GALGAL-R16653",560692698.581827,0.0972955145118733
"GALGAL-R01415",559549660.692534,0.000989445910290238
"GALGAL-R03121",553179357.448529,0.0240765171503958
"GALGAL-R10913",551747574.447919,0.911609498680739
"GALGAL-R10179",542890161.052985,0.0775065963060686
"GALGAL-R15965",536693022.9264,0.412598944591029
"GALGAL-R16370",535626653.630957,0.360488126649077
"GALGAL-R11968",527514777.675911,0.0893799472295514
"GALGAL-R08181",514779179.610719,0.180408970976253
"GALGAL-R00837",514590303.959707,0.299802110817942
"GALGAL-R08731",508683105.698417,0.223614775725594
"GALGAL-R02522",507122196.561023,0.0399076517150396
"GALGAL-R16734",504008036.294857,0.294195250659631
"GALGAL-R16163",492359745.78694,0.772757255936675
"GALGAL-R15809",476130141.234206,0.212730870712401
"GALGAL-R15470",469279457.579278,0.445580474934037
"GALGAL-R16961",459350912.317441,0.0349604221635884
"GALGAL-R04378",446069212.262154,0.08311345646438
"GALGAL-R06350",439370546.803466,0.762862796833773
"GALGAL-R11530",435757309.226126,0.0280343007915567
"GALGAL-R11573",421354284.746508,0.109828496042216
"GALGAL-R00804",417048219.087255,0.83410290237467
"GALGAL-R14149",393935212.339509,0.116094986807388
"GALGAL-R14993",388220197.28364,0.277374670184697
"GALGAL-R00727",381399401.60522,0.321240105540897
"GALGAL-R03554",375401413.611557,0.163588390501319
"GALGAL-R16451",365834811.87027,0.121372031662269
"GALGAL-R13038",340368607.336138,0.0244063324538259
"GALGAL-R02282",331690229.451989,0.822889182058048
"GALGAL-R01504",328260458.676197,0.700197889182058
"GALGAL-R00342",319500723.211323,0.141160949868074
"GALGAL-R13373",304121337.512177,0.150065963060686
"GALGAL-R00889",302900293.27401,0.856200527704486
"GALGAL-R13246",288054456.751346,0.553759894459103
"GALGAL-R03526",286839232.791578,0.0943271767810026
"GALGAL-R11299",271063912.522699,0.179419525065963
"GALGAL-R16615",269217951.331598,0.349274406332454
"GALGAL-R05089",265074165.030702,0.281662269129288
"GALGAL-R12027",261072877.957721,0.135554089709763
"GALGAL-R16437",258268701.255707,0.435356200527704
"GALGAL-R08440",257362334.540816,0.440963060686016
"GALGAL-R03176",254625121.340604,0.04155672823219
"GALGAL-R05605",250608283.606292,0.0455145118733509
"GALGAL-R11600",242607080.166639,0.0273746701846966
"GALGAL-R11661",238310492.561775,0.0151715039577836
"GALGAL-R12700",227003039.416852,0.33509234828496
"GALGAL-R03930",226053648.485502,0.00824538258575198
"GALGAL-R08657",224211550.374051,0.175791556728232
"GALGAL-R07160",218342339.873079,0.190633245382586
"GALGAL-R00864",217020336.98632,0.533970976253298
"GALGAL-R04576",215539549.119862,0.140831134564644
"GALGAL-R15066",213334208.170787,0.356200527704486
"GALGAL-R05085",208818289.47937,0.103232189973615
"GALGAL-R09469",207283339.504248,0.627308707124011
"GALGAL-R01975",201357321.604481,0.591358839050132
"GALGAL-R11151",201251175.875653,0.00329815303430079
"GALGAL-R12259",199553476.893879,0.413588390501319
"GALGAL-R08985",196601929.441807,0.343667546174142
"GALGAL-R17256",193462684.854342,0.0550791556728232
"GALGAL-R06354",192538713.050567,0.694261213720317
"GALGAL-R09569",190824778.449217,0.33311345646438
"GALGAL-R17871",190659179.054545,0.570250659630607
"GALGAL-R01036",189009120.444053,0.347955145118733
"GALGAL-R12641",188295681.203829,0.520118733509235
"GALGAL-R08856",185539922.886906,0.721306068601583
"GALGAL-R05488",179383628.992974,0.493073878627968
"GALGAL-R08476",176946127.68322,0.0537598944591029
"GALGAL-R01880",175955188.237643,0.33245382585752
"GALGAL-R13620",175952442.825839,0.153693931398417
"GALGAL-R15868",163420259.037808,0.109168865435356
"GALGAL-R01745",157291396.8154,0.718007915567282
"GALGAL-R12928",155966338.04342,0.350593667546174
"GALGAL-R05182",153099742.169806,0.329485488126649
"GALGAL-R05487",150518905.993113,0.213720316622691
"GALGAL-R13959",150230298.741954,0.329485488126649
"GALGAL-R03175",149298163.088441,0.103891820580475
"GALGAL-R02433",145079765.035983,0.478562005277045
"GALGAL-R03756",142125302.15856,0.365105540897098
"GALGAL-R10788",139948939.874073,0.261543535620053
"GALGAL-R01666",135482649.791788,0.487796833773087
"GALGAL-R12302",134352627.158964,0.149406332453826
"GALGAL-R13485",133657047.515489,0.259894459102902
"GALGAL-R16135",131902204.967415,0.643469656992084
"GALGAL-R15706",128754149.321454,0.133905013192612
"GALGAL-R14555",126581631.304307,0.12302110817942
"GALGAL-R05914",126396486.410757,0.28957783641161
"GALGAL-R16460",124305643.594175,0.62434036939314
"GALGAL-R16252",121385583.443032,0.136873350923483
"GALGAL-R09001",119705949.552489,0.00296833773087071
"GALGAL-R11912",119141781.231582,0.635224274406332
"GALGAL-R05923",118537270.456647,0.402044854881267
"GALGAL-R04069",114119295.956264,0.0728891820580475
"GALGAL-R11938",113107253.825346,0.226253298153034
"GALGAL-R04184",112498803.638976,0.174802110817942
"GALGAL-R09422",111870940.232465,0.273416886543536
"GALGAL-R00600",111741363.725539,0.0112137203166227
"GALGAL-R08802",109112338.694967,0.825857519788918
"GALGAL-R09910",105380533.883144,0.00527704485488127
